2020-03-24 22:08:32,b'RT @El_Ciudadano: \xe2\x80\x98Las personas tendr\xc3\xa1n que ir a votar arriesgando su vida\xe2\x80\x99: Repudio a UDI y Evopoli por torpedeo a plebiscito\n#VerguenzaNa\xe2\x80\xa6',1242574042130984960,
2020-03-24 22:08:31,b'RT @GarinDiputado: #VerguenzaNacional: Trabajadoras y trabajadores que han quedado sin empleo deben exponerse al riesgo de contagiarse con\xe2\x80\xa6',1242574040222568450,
2020-03-24 22:08:29,"b'@joseantoniokast @rrofe @ncastilo Tal vez, la diputada @ncastilo no tiene idea que fueron miles de chinos que viaja\xe2\x80\xa6 https://t.co/PmHPAJg95O'",1242574030823178242,
2020-03-24 22:08:21,"b'RT @vagoilustrado: A favor del #FinAlPlebiscito, que no se haga. Todo el mundo sabe que ganar\xc3\xa1 el APRUEBO y COMISI\xc3\x93N CONSTITUCIONAL. Ahorre\xe2\x80\xa6'",1242573996798992387,
2020-03-24 22:08:20,"b'RT @vagoilustrado: Se habla de Boric, pero d\xc3\xa9jenme rescatar esta intervenci\xc3\xb3n de la Diputada Natalia Castillo, quien acusa a la UDI y Ev\xc3\xb3po\xe2\x80\xa6'",1242573991430238209,
2020-03-24 22:08:19,"b'RT @vagoilustrado: Se habla de Boric, pero d\xc3\xa9jenme rescatar esta intervenci\xc3\xb3n de la Diputada Natalia Castillo, quien acusa a la UDI y Ev\xc3\xb3po\xe2\x80\xa6'",1242573989974880261,
2020-03-24 22:08:16,b'RT @El_Ciudadano: \xe2\x80\x98Las personas tendr\xc3\xa1n que ir a votar arriesgando su vida\xe2\x80\x99: Repudio a UDI y Evopoli por torpedeo a plebiscito\n#VerguenzaNa\xe2\x80\xa6',1242573974598549504,
2020-03-24 22:08:15,"b'@LuisLarrain https://t.co/lRbJJVRynI\n\nNo tanto. En cualquier superficie dura semanas, pero no significa que sea inf\xe2\x80\xa6 https://t.co/4gmVdiwBLC'",1242573971775766529,
2020-03-24 22:08:15,b'RT @AndreaObaid: \xf0\x9f\x91\x8fAmazon suspende casi 4.000 cuentas por inflar precios durante emergencia del coronavirus https://t.co/FtpUC1VhZE v\xc3\xada @emol',1242573970597122049,
2020-03-24 22:08:14,"b'RT @vagoilustrado: Se habla de Boric, pero d\xc3\xa9jenme rescatar esta intervenci\xc3\xb3n de la Diputada Natalia Castillo, quien acusa a la UDI y Ev\xc3\xb3po\xe2\x80\xa6'",1242573968952999938,
