2020-03-18 19:39:24,b'La p\xc3\xa9rdida de hielo marino crea patrones de viento inusuales en el Pac\xc3\xadfico\xc2\xa0q suprimen el ascenso del agua fr\xc3\xada y p\xe2\x80\xa6 https://t.co/3rCRyapji7'
2020-03-18 19:35:24,b'RT @MuniNunoa: @mauro_ing_ind @andreszarhi @Carabdechile \xc2\xa1Hola! lamentamos la situaci\xc3\xb3n e informaremos a la unidad correspondiente. Sin emb\xe2\x80\xa6'
2020-03-18 19:32:59,"b'RT @PDI_CHILE: 2\xe2\x83\xa3 Adem\xc3\xa1s, las brigadas investigadoras de Delitos contra el Medio Ambiente #Bidema y de Delitos de Propiedad Intelectual #Br\xe2\x80\xa6'"
2020-03-18 19:32:47,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:28:51,"b'@rafa_cavada no solo la salud, el medio ambiente, el a\xc3\xb1o pasado cr\xc3\xadtico duramente a Bolsonaro por no cuidar correctamente el amazonas.'"
2020-03-18 19:24:41,"b'RT @PDI_CHILE: 2\xe2\x83\xa3 Adem\xc3\xa1s, las brigadas investigadoras de Delitos contra el Medio Ambiente #Bidema y de Delitos de Propiedad Intelectual #Br\xe2\x80\xa6'"
2020-03-18 19:24:37,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:20:55,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:18:25,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:14:49,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:14:17,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:12:54,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:10:59,b'@mauro_ing_ind @andreszarhi @Carabdechile \xc2\xa1Hola! lamentamos la situaci\xc3\xb3n e informaremos a la unidad correspondiente\xe2\x80\xa6 https://t.co/LyZgT5ySwx'
2020-03-18 19:06:09,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 19:03:36,b'Junto a #Suiza desarrollamos 2 proyectos que van en beneficio de nuestro medio ambiente. #Cooperaci\xc3\xb3nConSentido https://t.co/chRoss5crC'
2020-03-18 19:02:18,b'@Manuel_Barria En lo prersonal soy partidario de crear un instrumento de planificaci\xc3\xb3n territorial a cargo del Mini\xe2\x80\xa6 https://t.co/5EDOffdG0H'
2020-03-18 18:58:03,"b'Dejo esto por aqu\xc3\xad: \n\n""Existe un v\xc3\xadnculo muy estrecho entre la propagaci\xc3\xb3n de las pandemias y el tama\xc3\xb1o de la p\xc3\xa9rdi\xe2\x80\xa6 https://t.co/DMppuLXxKw'"
2020-03-18 18:57:20,"b'RT @PDI_CHILE: 2\xe2\x83\xa3 Adem\xc3\xa1s, las brigadas investigadoras de Delitos contra el Medio Ambiente #Bidema y de Delitos de Propiedad Intelectual #Br\xe2\x80\xa6'"
2020-03-18 18:52:08,"b'RT @PDI_CHILE: 2\xe2\x83\xa3 Adem\xc3\xa1s, las brigadas investigadoras de Delitos contra el Medio Ambiente #Bidema y de Delitos de Propiedad Intelectual #Br\xe2\x80\xa6'"
2020-03-18 18:49:41,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:49:08,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:48:52,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:41:26,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:39:59,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:37:52,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:34:20,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:34:14,"b'RT @PDI_CHILE: 2\xe2\x83\xa3 Adem\xc3\xa1s, las brigadas investigadoras de Delitos contra el Medio Ambiente #Bidema y de Delitos de Propiedad Intelectual #Br\xe2\x80\xa6'"
2020-03-18 18:27:52,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
2020-03-18 18:27:08,b'RT @PDI_CHILE: 1\xe2\x83\xa3 Investigaci\xc3\xb3n por delitos contra la salud p\xc3\xbablica llev\xc3\xb3 a detectives del \xc3\xa1rea de Delitos Econ\xc3\xb3micos y Medio Ambiente hast\xe2\x80\xa6'
