Trump,Warren
0,0.0
0,0.0
0,0.17500000000000002
0,0.17500000000000002
0.0,0.17500000000000002
0.0,0.17500000000000002
0.0,0.17500000000000002
0.0,0.17500000000000002
0.0,0.17500000000000002
0.005681818181818177,0.17500000000000002
0.005681818181818177,0.17500000000000002
0.005681818181818177,-0.5249999999999999
0.005681818181818177,-0.5249999999999999
0.005681818181818177,-0.5249999999999999
-0.2109848484848485,-0.5249999999999999
-0.2961700336700337,-0.5249999999999999
-0.2961700336700337,-0.45681818181818173
-0.7961700336700337,-0.45681818181818173
-0.7961700336700337,-0.45681818181818173
-0.7961700336700337,-0.3204545454545454
-0.729503367003367,-0.3204545454545454
-0.8850589225589226,-0.3204545454545454
-0.8850589225589226,-0.3204545454545454
-0.8850589225589226,-0.3204545454545454
-0.8850589225589226,-0.4204545454545454
-0.8850589225589226,-0.4204545454545454
-0.8850589225589226,-0.4204545454545454
-0.8850589225589226,-1.4204545454545454
-0.8850589225589226,-1.706168831168831
-0.8850589225589226,-1.706168831168831
-0.7600589225589226,-1.706168831168831
-0.9767255892255893,-1.706168831168831
-0.9767255892255893,-1.2379870129870127
-0.9767255892255893,-1.2379870129870127
-0.8767255892255893,-1.2379870129870127
-0.8767255892255893,-0.9046536796536795
-0.8767255892255893,-0.9046536796536795
-0.6767255892255892,-0.9046536796536795
-0.6767255892255892,-0.9046536796536795
-0.6367255892255892,-0.9046536796536795
-0.6367255892255892,-0.9046536796536795
-0.6367255892255892,-0.9046536796536795
-0.6367255892255892,-1.2094155844155843
-0.6367255892255892,-1.2094155844155843
-0.6367255892255892,-1.2094155844155843
-0.6367255892255892,-1.2094155844155843
-0.6367255892255892,-1.2094155844155843
-0.6367255892255892,-1.073051948051948
-0.6367255892255892,-0.273051948051948
-0.1367255892255892,-0.273051948051948
-0.1367255892255892,-0.273051948051948
-0.5533922558922559,-0.273051948051948
-1.053392255892256,-0.273051948051948
-1.053392255892256,-0.273051948051948
-1.053392255892256,-0.273051948051948
-1.053392255892256,0.326948051948052
-1.053392255892256,0.026948051948052
-1.053392255892256,0.226948051948052
-1.053392255892256,0.526948051948052
-0.7633922558922559,0.526948051948052
0.036607744107744145,0.526948051948052
