2020-03-16 20:25:14,b'A la gente que usa mascarilla y que supuestamente sabe usarlas porfa cuiden el medio ambiente y no los dejen tirado\xe2\x80\xa6 https://t.co/oPwpLvf8r6'
2020-03-16 20:17:04,b'@juanmi_garces Mentira porque nunca me respetaste como encargado de medio ambiente. Sos un puto. Pero con respeto \xf0\x9f\x98\x98'
2020-03-16 20:13:58,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 19:00:00,b'Talleres sustentables ense\xc3\xb1an a ser amigables con el medio ambiente \xc2\xbb https://t.co/LwiaBpuPMW https://t.co/aNprsV4iLr'
2020-03-16 18:43:17,"b'Esto es sorprendente, cinco billones de bolsas de pl\xc3\xa1stico se utilizan cada a\xc3\xb1o y casi 70% o m\xc3\xa1s van al medio ambie\xe2\x80\xa6 https://t.co/F3FnUcqJJQ'"
2020-03-16 18:37:10,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 18:35:36,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 18:33:00,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 18:24:36,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 18:15:33,"b'RT @sodecastrookk: Tengo un gran problema con las personas que tiran basura al suelo,  diosssss tanto te cuesta guardarlo en una bolsa, o g\xe2\x80\xa6'"
2020-03-16 18:00:02,"b'Tengo un gran problema con las personas que tiran basura al suelo,  diosssss tanto te cuesta guardarlo en una bolsa\xe2\x80\xa6 https://t.co/CkqAjfQoRF'"
2020-03-16 17:57:39,b'@RodrigoRMol Ay mi querido Ro... 1a\xc3\xb1o para olvidar! Estamos en medio d la tormenta perfecta! Pero sabes..tenemos q\xe2\x80\xa6 https://t.co/HZP3TOLzYQ'
2020-03-16 17:34:49,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 17:23:48,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 17:21:58,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 17:16:18,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 17:14:52,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 17:02:51,"b'@ClaudioLagosO ""muere a los 25 grados"" que rid\xc3\xadculo...  la temperatura del cuerpo humano es de 35-36 grados indepen\xe2\x80\xa6 https://t.co/Kw6uZsQb3x'"
2020-03-16 16:42:28,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 16:31:40,b'RT @PaisCircular: \xf0\x9f\x91\x89\xf0\x9f\x8f\xadEl par\xc3\xb3n de actividad industrial tiene un inesperado efecto en el medio ambiente y la atm\xc3\xb3sfera. \xf0\x9f\x8c\x8e\n\n#calentamientogloba\xe2\x80\xa6'
2020-03-16 15:41:01,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 15:14:07,b'RT @PaisCircular: \xf0\x9f\x91\x89\xf0\x9f\x8f\xadEl par\xc3\xb3n de actividad industrial tiene un inesperado efecto en el medio ambiente y la atm\xc3\xb3sfera. \xf0\x9f\x8c\x8e\n\n#calentamientogloba\xe2\x80\xa6'
2020-03-16 15:08:04,b'RT @PaisCircular: \xf0\x9f\x91\x89\xf0\x9f\x8f\xadEl par\xc3\xb3n de actividad industrial tiene un inesperado efecto en el medio ambiente y la atm\xc3\xb3sfera. \xf0\x9f\x8c\x8e\n\n#calentamientogloba\xe2\x80\xa6'
2020-03-16 15:04:26,b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xadEl par\xc3\xb3n de actividad industrial tiene un inesperado efecto en el medio ambiente y la atm\xc3\xb3sfera. \xf0\x9f\x8c\x8e\xe2\x80\xa6 https://t.co/DEfeybFIh2'
2020-03-16 14:10:35,"b'No soy experto en el tema, solo utilizando la l\xc3\xb3gica. Pero me imagino que salud no solamente juego un rol clave, me\xe2\x80\xa6 https://t.co/u9mTPvaQRg'"
2020-03-16 13:31:13,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 13:18:31,b'#AperturaSesionesGC. Estuvimos acompa\xc3\xb1ando a @TadeoGZ en su valoraci\xc3\xb3n de gesti\xc3\xb3n 2019 y  los desaf\xc3\xados para el 2020\xe2\x80\xa6 https://t.co/VFWWpaxi7G'
2020-03-16 13:09:24,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 13:01:28,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 12:45:11,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 12:42:25,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 12:35:24,"b'RT @FIMA_Chile: #JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fernando Dou\xe2\x80\xa6'"
2020-03-16 12:30:32,"b'#JusticiaAmbiental\n""REFLEXIONES SOBRE ALGUNOS PRINCIPIOS Y\nVALORES QUE REGULAN EL MEDIO AMBIENTE EN CHILE"" Por Fern\xe2\x80\xa6 https://t.co/btKyIwhc7K'"
2020-03-16 12:15:21,b'RT @JuntaCasino55: \xe2\x9a\xa0\xef\xb8\x8f ATENCI\xc3\x93N \xe2\x9a\xa0\xef\xb8\x8f\nDurante todo este fin de semana y hasta las 08:00 horas de este lunes contaremos con dos bateas para reci\xe2\x80\xa6'
2020-03-16 11:59:24,"b'Por ahora, el @Senado_Chile suspendi\xc3\xb3 las comisiones de Trabajo (Pensiones) y Medio Ambiente (Ley Marco Cambio Clim\xe2\x80\xa6 https://t.co/IWWBiR6KC8'"
2020-03-16 11:55:20,"b'@carcamofelipe Tambi\xc3\xa9n existe la de \xc3\xa1ridos , glaciares, agua el extractivismo mata el h\xc3\xa1bitat y medio ambiente'"
2020-03-16 11:55:08,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 11:47:52,"b'@_PuebloInforma El medio ambiente libre de contaminaci\xc3\xb3n que garantiza la Constituci\xc3\xb3n requiere mediciones, si no s\xe2\x80\xa6 https://t.co/Kaj0FYC376'"
2020-03-16 11:13:29,b'cuidar el medio ambiente https://t.co/LXKHc7IjPz'
2020-03-16 11:02:05,"b'RT @PaisCircular: \xf0\x9f\x91\x89El @MMAChile opt\xc3\xb3 por abordar la elaboraci\xc3\xb3n de la hoja de ruta con un enfoque transversal y no sectorial, en base a tre\xe2\x80\xa6'"
2020-03-16 10:55:17,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 10:51:21,"b'RT @PaisCircular: \xf0\x9f\x91\x89El @MMAChile opt\xc3\xb3 por abordar la elaboraci\xc3\xb3n de la hoja de ruta con un enfoque transversal y no sectorial, en base a tre\xe2\x80\xa6'"
2020-03-16 10:38:34,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 10:35:03,"b'\xf0\x9f\x91\x89El @MMAChile opt\xc3\xb3 por abordar la elaboraci\xc3\xb3n de la hoja de ruta con un enfoque transversal y no sectorial, en base\xe2\x80\xa6 https://t.co/w7yBDOU0rL'"
2020-03-16 04:54:38,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 04:22:06,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 03:37:13,"b'@JorgeLinceGYE Creo que chance es porque en Ecuador, al menos en industrias grandes, a\xc3\xban estamos en el lucro por el\xe2\x80\xa6 https://t.co/DqczsQ3sIk'"
2020-03-16 03:05:40,"b'@CeciliA____ \xf0\x9f\xa4\xa2\xf0\x9f\xa4\xae\nEs un cerdo... flaite y mat\xc3\xb3n.\nRayando, se le acaba el spray y lo tira al suelo, despu\xc3\xa9s hay marcha\xe2\x80\xa6 https://t.co/bp99XbNrIP'"
2020-03-16 02:43:53,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 02:20:55,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 01:53:15,"b'@sebaaasalazar Hola, soy ing en medio ambiente y no nos toman en cuenta para nada, si nos hicieran caso otro gallo cantaria.'"
2020-03-16 01:37:30,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 01:09:45,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 00:45:21,b'RT @MetroValpo: Diariamente en nuestras cocheras se realiza la limpieza y sanitizaci\xc3\xb3n de trenes de Metro Valpara\xc3\xadso. En el proceso se util\xe2\x80\xa6'
2020-03-16 00:28:51,"b'RT @El_Ciudadano: El informe sobre el Estado del Clima Mundial la @OMM, dado a conocer de manera conjunta con la @ONU_es, plante\xc3\xb3 la import\xe2\x80\xa6'"
2020-03-16 00:20:00,b'[#EstaSemana\xf0\x9f\xa7\x90 ] Comisi\xc3\xb3n de Medio Ambiente y Bienes Nacionales del Senado aprob\xc3\xb3 limitar y regular productos pl\xc3\xa1sti\xe2\x80\xa6 https://t.co/8Owism9gVn'
2020-03-16 00:10:52,b'Evitemos lo sucedido en otras partes del mundo !!!  Trabajemos desde casa !!! \nTe ense\xc3\xb1o c\xc3\xb3mo hacer 1000 \xe2\x82\xac extras a\xe2\x80\xa6 https://t.co/GmsaSVC28l'
