,Datetime,Tweet Id,Text
0,2020-03-27 23:27:25,1243681057729282048,RT @4YrsToday: Should the election be postponed to 2021?
1,2020-03-27 21:05:30,1243645344660860928,Starts March 27 2021! This Will Be National❤️😍Day https://t.co/tIp6LsrjZQ Memories Of Classic Hollywood!.In Honor O… https://t.co/zNuhqCIsfi
2,2020-03-25 14:11:11,1242816302747697152,@SecPompeo @MSF Islamic Republic plan is to keep this Virus in Iran until summer time to buy a time until Presidenc… https://t.co/YIJFzyWcRF
3,2020-03-22 18:01:43,1241787152775688193,"Coronavirus May Leave USA without a President on the 20th January 2021.

https://t.co/MYVJLlvNq2"
