post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
10157456201048583,"🔴 Asimismo, hay 33 personas que documentadas ya han salido de la enfermedad, expresó el ministro Jaime Mañalich.
LATERCERA.COM
Minsal informa que cifra de contagiados por coronavirus llega a 1.306 en el país y confirma cuarto fallecido - La Tercera","🔴 Asimismo, hay 33 personas que documentadas ya han salido de la enfermedad, expresó el ministro Jaime Mañalich.","LATERCERA.COM
Minsal informa que cifra de contagiados por coronavirus llega a 1.306 en el país y confirma cuarto fallecido - La Tercera",2020-03-26 10:32:40,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQBG5jfQ2g8D5TDJ&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2F3MHIgbHqJpeGkZI4CvgxiBUWxsY%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FRICNG52TMZDIVIVG7A5TOPIC7E.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCZPLPShW-qfKgc,2,1,3,https://m.facebook.com/story.php?story_fbid=10157456201048583&id=204430603582,https://www.latercera.com/que-pasa/noticia/minsal-informa-que-cifra-de-contagiados-llega-a-1306-y-se-registra-un-cuarto-fallecido-por-coronavirus-en-el-pais/NMYUH3L3F5GC5OU7DQOIFIXQLQ/
10157456139973583,"Esto luego de que se decretara cuarentena obligatoria para Lo Barnechea, Las Condes, Vitacura, Providencia, Santiago, Ñuñoa, Independencia.
LATERCERA.COM
📱 Piñera anuncia que en los próximos días estará disponible aplicación para obtener clave única","Esto luego de que se decretara cuarentena obligatoria para Lo Barnechea, Las Condes, Vitacura, Providencia, Santiago, Ñuñoa, Independencia.","LATERCERA.COM
📱 Piñera anuncia que en los próximos días estará disponible aplicación para obtener clave única",2020-03-26 10:12:28,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAc2iIXQbc8QwWe&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FwycPchm0dWDWWlgLQ9vVUgjLfiU%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FM6GM5GAQQRCHJLDXYCHEMYII54.jpg&cfs=1&jq=75&sx=0&sy=93&sw=900&sh=471&ext=jpg&_nc_hash=AQDWQkSx4Dy4DNFL,16,20,5,https://m.facebook.com/story.php?story_fbid=10157456139973583&id=204430603582,https://www.latercera.com/politica/noticia/pinera-anuncia-que-en-los-proximos-dias-estara-disponible-aplicacion-para-obtener-la-clave-unica/Y3JWRIOWRNAGPKW4QSN3NBBPBQ/
10157455956663583,"Es llamado ""el niño terrible"" del Poder Judicial y en su carrera como juez de garantía ha protagonizado más de una polémica. La Corte de Apelaciones de Santiago lo suspendió ayer de sus funciones y deberá volver a librar una batalla.
LATERCERA.COM
Cinco claves para entender al juez Daniel Urrutia","Es llamado ""el niño terrible"" del Poder Judicial y en su carrera como juez de garantía ha protagonizado más de una polémica. La Corte de Apelaciones de Santiago lo suspendió ayer de sus funciones y deberá volver a librar una batalla.","LATERCERA.COM
Cinco claves para entender al juez Daniel Urrutia",2020-03-26 10:00:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAIE7ue8sfsI3Gv&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FeAx0VTqdSwAq7HVSZivN4qoJTvc%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2F7DMKLTAJE5EYLC3T5JLFIENLYQ.jpg&cfs=1&jq=75&sx=0&sy=22&sw=900&sh=471&ext=jpg&_nc_hash=AQB80xvg-2NkNRSA,40,35,8,https://m.facebook.com/story.php?story_fbid=10157455956663583&id=204430603582,https://www.latercera.com/nacional/noticia/cinco-claves-para-entender-al-juez-daniel-urrutia/GK4XWJKAMRCMLG7KQY2J6VV6JU/
10157455898018583,"Vía Glamorama
GLAMORAMA.LATERCERA.COM
Imitador de Luis Jara en Yo Soy: “Después de estar en su academia (de Myriam Hernández) estuve en la de Lucho Jara… Me hicieron un descuento para que me fuera para allá”. Myriam: “Es que lo bueno cuesta caro…” Glamorama",Vía Glamorama,"GLAMORAMA.LATERCERA.COM
Imitador de Luis Jara en Yo Soy: “Después de estar en su academia (de Myriam Hernández) estuve en la de Lucho Jara… Me hicieron un descuento para que me fuera para allá”. Myriam: “Es que lo bueno cuesta caro…” Glamorama",2020-03-26 09:45:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAP3nTuGkenKiQG&w=476&h=249&url=http%3A%2F%2Fs3-us-west-1.amazonaws.com%2Fprod-glamorama%2Fwp-content%2Fuploads%2F2020%2F03%2F25185717%2FMyriam-y-Lucho-Yo-Soy.jpg&cfs=1&jq=75&sx=40&sy=0&sw=1720&sh=900&ext=jpg&_nc_hash=AQB9zWjCrqpwyICK,2,0,0,https://m.facebook.com/story.php?story_fbid=10157455898018583&id=204430603582,http://glamorama.latercera.com/noticias/2020/03/imitador-de-luis-jara-en-yo-soy-despues-de-estar-en-su-academia-de-myriam-hernandez-estuve-en-la-de-lucho-jara-me-hicieron-un-descuento-para-que-me-fuera-para-alla-myriam-es-que-lo-bueno.shtml/
10157455978413583,"Subsecretario Juan Francisco Galli apuntó a que las personas que no cumplan la cuarentena podrían arriesgar sanciones penales.
LATERCERA.COM
Interior por ampliación de cuarentena en Santiago: “Ya una cuarentena acotada generó incomodidad en la población, por eso hay que ir avanzando gradualmente”",Subsecretario Juan Francisco Galli apuntó a que las personas que no cumplan la cuarentena podrían arriesgar sanciones penales.,"LATERCERA.COM
Interior por ampliación de cuarentena en Santiago: “Ya una cuarentena acotada generó incomodidad en la población, por eso hay que ir avanzando gradualmente”",2020-03-26 09:30:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQD9-OxqCK2rKb-f&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2Ff9u_Io11w6zGAkc7oYKtrc_LzNA%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FYD2QJMCJXVGH7DJGSMPJOLS4GU.jpg&cfs=1&jq=75&sx=0&sy=57&sw=900&sh=471&ext=jpg&_nc_hash=AQDm3fu4cWj7SeGZ,10,7,2,https://m.facebook.com/story.php?story_fbid=10157455978413583&id=204430603582,https://www.latercera.com/nacional/noticia/interior-por-ampliacion-de-cuarentena-en-santiago-ya-una-cuarentena-acotada-genero-incomodidad-en-la-poblacion-por-eso-hay-que-ir-avanzando-gradualmente/XZQGU426HJBWXJPYRMA5MAKQYE/
10157455947398583,"La inversión total relacionada con estos tres proyectos suma casi US$8 mil millones.
LATERCERA.COM
Codelco decide suspender las obras de tres proyectos por crisis sanitaria",La inversión total relacionada con estos tres proyectos suma casi US$8 mil millones.,"LATERCERA.COM
Codelco decide suspender las obras de tres proyectos por crisis sanitaria",2020-03-26 09:15:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQD_ihd4-KLgz6YJ&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FDzts7HHrtyPXsrEj2a1-45bHdPc%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FIIEXKA3PKZG7RLTJMG4TRRFWX4.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB-km4bQhAAxjUU,28,6,10,https://m.facebook.com/story.php?story_fbid=10157455947398583&id=204430603582,https://www.latercera.com/pulso/noticia/codelco-suspende-temporalmente-construccion-de-algunos-proyectos/3A33NZO3HFAE7DU55YVRZU3OMM/
10157455945198583,"Autoridad regional explicó que “aquí se perdió la trazabilidad. El virus circula libremente y se decreta la cuarentena que busca que las personas se queden en las casas"".
LATERCERA.COM
Intendente Guevara por cuarentena total en siete comunas: “Hay incertidumbre y es natural, pero llamamos a la calma, no habrá desabastecimiento”","Autoridad regional explicó que “aquí se perdió la trazabilidad. El virus circula libremente y se decreta la cuarentena que busca que las personas se queden en las casas"".","LATERCERA.COM
Intendente Guevara por cuarentena total en siete comunas: “Hay incertidumbre y es natural, pero llamamos a la calma, no habrá desabastecimiento”",2020-03-26 09:00:33,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC79mZCdiKhQsfD&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FK55RLW_Ar7VZVJdIbKTgwUgffUI%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2F3OYT5U57ENAKTB4ZIPXZAX5I6Y.jpg&cfs=1&jq=75&sx=0&sy=0&sw=900&sh=471&ext=jpg&_nc_hash=AQDZ7ZizYQ1pZniG,9,14,5,https://m.facebook.com/story.php?story_fbid=10157455945198583&id=204430603582,https://www.latercera.com/nacional/noticia/intendente-felipe-guevara-por-cuarentena-total-en-siete-comunas-hay-incertidumbre-y-es-natural-pero-llamamos-a-la-calma-no-habra-desabastecimiento/JOX3VONQ45AQDKPTZDTFUPDTCQ/
10157455776538583,"🚈 Los viajeros se desplazan en su mayoría a comunas del centro-oriente de la urbe, que concentran el comercio y servicios.
LATERCERA.COM
La Cisterna y Las Rejas concentran los viajes en Metro 🚈","🚈 Los viajeros se desplazan en su mayoría a comunas del centro-oriente de la urbe, que concentran el comercio y servicios.","LATERCERA.COM
La Cisterna y Las Rejas concentran los viajes en Metro 🚈",2020-03-26 08:45:32,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAArVb5ro3ZqYI4&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FCL6tGWRpvwFGfn3ZwD3kJj3Rjq8%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FGJJMKPSFD5ADXGY6JFX5YR3VAE.jpg&cfs=1&jq=75&sx=0&sy=90&sw=900&sh=471&ext=jpg&_nc_hash=AQC8jaNwyMKentR2,5,0,3,https://m.facebook.com/story.php?story_fbid=10157455776538583&id=204430603582,https://www.latercera.com/nacional/noticia/la-cisterna-y-las-rejas-concentran-los-viajes-en-metro/IMBDCERAXFDK7E6BKGY5UQRNIQ/
10157455860813583,"⏱ El funcionamiento será de 9 a 11 horas. Como ayer el brote de Covid-19 obligó a cerrar cuatro de las cinco sedes, se produjeron grandes aglomeraciones.
LATERCERA.COM
Oficinas del Compin de Santiago abrirán en horarios restringidos","⏱ El funcionamiento será de 9 a 11 horas. Como ayer el brote de Covid-19 obligó a cerrar cuatro de las cinco sedes, se produjeron grandes aglomeraciones.","LATERCERA.COM
Oficinas del Compin de Santiago abrirán en horarios restringidos",2020-03-26 08:30:00,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAf9Ihv2-BH5SoG&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FJ_MN8c2EqO7FtNir1e_V28TamlQ%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2F23667P2L7VBH7FXHQOHF7HSXM4.jpg&cfs=1&jq=75&sx=0&sy=77&sw=900&sh=471&ext=jpg&_nc_hash=AQBJCyMhe57PjfmW,3,0,0,https://m.facebook.com/story.php?story_fbid=10157455860813583&id=204430603582,https://www.latercera.com/nacional/noticia/oficinas-del-compin-de-santiago-abriran-en-horarios-restringidos/CTZN6JGVVZCXNJ77JJRCJK4NUI/
10157455540218583,"Mineduc anunció que estudiantes no tendrán clases durante un mes más, al suspender las actividades por dos semanas y adelantar las vacaciones de invierno.
LATERCERA.COM
Clases estarán suspendidas todo abril y se extenderá el año escolar - La Tercera","Mineduc anunció que estudiantes no tendrán clases durante un mes más, al suspender las actividades por dos semanas y adelantar las vacaciones de invierno.","LATERCERA.COM
Clases estarán suspendidas todo abril y se extenderá el año escolar - La Tercera",2020-03-26 08:15:14,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB4Zm0SeIfMBYcP&w=476&h=249&url=https%3A%2F%2Fwww.latercera.com%2Fresizer%2FO5d5TaOcKKgLkS8QgnMo0qML78Q%3D%2F900x600%2Fsmart%2Farc-anglerfish-arc2-prod-copesa.s3.amazonaws.com%2Fpublic%2FMXU26DL7YVCIHPKMYSX4NBMOLI.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDrh0bd9cv0iSzc,29,10,10,https://m.facebook.com/story.php?story_fbid=10157455540218583&id=204430603582,https://www.latercera.com/nacional/noticia/clases-estaran-suspendidas-todo-abril-y-se-extendera-el-ano-escolar/GUEZUIRJGJAG3PJKFV6ZVYWGAU/
