post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
3157468470930314,"🔴 Mira las portadas de la nueva edición impresa #TheClinic833 ¡A todo color! Disponible en kioscos de todo Chile.
👉 No olvides que estamos las 24 horas entregando el mejor contenido en https://www.theclinic.cl","🔴 Mira las portadas de la nueva edición impresa #TheClinic833 ¡A todo color! Disponible en kioscos de todo Chile.
👉 No olvides que estamos las 24 horas entregando el mejor contenido en https://www.theclinic.cl",,2020-03-12 11:09:32,https://scontent.fscl6-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/89856612_3157467994263695_5825844604099887104_o.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=Ifoej0B0zHkAX-l0SwG&_nc_ht=scontent.fscl6-1.fna&_nc_tp=14&oh=3980cf468e3898792e7ef5b60c2a8ce4&oe=5EA17AEA,25,13,0,https://m.facebook.com/story.php?story_fbid=3157468470930314&id=189771961033328,https://www.theclinic.cl/
3193685847308576,"[Podcast] Covid-19: ¿Qué cuidados deben tener las mujeres embarazadas?
THECLINIC.CL
[Podcast] Covid-19: ¿Qué cuidados deben tener las mujeres embarazadas?",[Podcast] Covid-19: ¿Qué cuidados deben tener las mujeres embarazadas?,"THECLINIC.CL
[Podcast] Covid-19: ¿Qué cuidados deben tener las mujeres embarazadas?",2020-03-26 13:01:28,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC3XlTz1wWFTpiB&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2FEmbarazada.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQD2p1FzJpqUEESL,0,0,0,https://m.facebook.com/story.php?story_fbid=3193685847308576&id=189771961033328,http://ow.ly/r7y950yWkHg
3193673837309777,"EE.UU. ofrece recompensa de US$ 15 millones por Nicolás Maduro
THECLINIC.CL
EE.UU. ofrece recompensa de US$ 15 millones por Nicolás Maduro",EE.UU. ofrece recompensa de US$ 15 millones por Nicolás Maduro,"THECLINIC.CL
EE.UU. ofrece recompensa de US$ 15 millones por Nicolás Maduro",2020-03-26 12:55:43,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDxHL9ic4qcT2Id&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2Fmaduro-efe.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCAs0SMB7Kvr77r,26,9,14,https://m.facebook.com/story.php?story_fbid=3193673837309777&id=189771961033328,http://ow.ly/r1St50yWAYt
3193649367312224,"Mariana Aylwin: “Las colas más largas en mi barrio son en una botillería”
THECLINIC.CL
Mariana Aylwin: ""Las colas más largas en mi barrio son en una botillería""",Mariana Aylwin: “Las colas más largas en mi barrio son en una botillería”,"THECLINIC.CL
Mariana Aylwin: ""Las colas más largas en mi barrio son en una botillería""",2020-03-26 12:45:05,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAQx40DntHXTt3J&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F01%2FMariana-Aylwin-A1.jpg&cfs=1&jq=75&sx=0&sy=1&sw=900&sh=471&ext=jpg&_nc_hash=AQDvG6GNVq_GexvU,7,31,13,https://m.facebook.com/story.php?story_fbid=3193649367312224&id=189771961033328,http://ow.ly/GqjL50yWkOK
3193631113980716,"El coronavirus, un arma de doble filo ante la crisis climática
THECLINIC.CL
El coronavirus, un arma de doble filo ante la crisis climática","El coronavirus, un arma de doble filo ante la crisis climática","THECLINIC.CL
El coronavirus, un arma de doble filo ante la crisis climática",2020-03-26 12:37:32,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAvZ75SVfmWvegg&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2Fvenecia-coronavirus-efe.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCy18O32t1mdmNa,2,0,2,https://m.facebook.com/story.php?story_fbid=3193631113980716&id=189771961033328,http://ow.ly/750D50yWzut
3193612787315882,"El Ministerio de Salud dio a conocer el instructivo de permisos que se ejecutará en las siete comunas del Gran Santiago durante la cuarentena total que comenzará a regir a partir de las 10 de la noche de este jueves
THECLINIC.CL
4 horas para comprar y 5 para funerales: Así es el instructivo de permisos para la cuarentena total",El Ministerio de Salud dio a conocer el instructivo de permisos que se ejecutará en las siete comunas del Gran Santiago durante la cuarentena total que comenzará a regir a partir de las 10 de la noche de este jueves,"THECLINIC.CL
4 horas para comprar y 5 para funerales: Así es el instructivo de permisos para la cuarentena total",2020-03-26 12:30:19,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQClKWY9yTi2m6Gp&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2Fpermisos-cuarentena-a1.jpg&cfs=1&jq=75&sx=0&sy=0&sw=900&sh=471&ext=jpg&_nc_hash=AQC4LcEri62Fs6J2,4,2,3,https://m.facebook.com/story.php?story_fbid=3193612787315882&id=189771961033328,http://ow.ly/exTj50yWkN9
3193577890652705,"Las cifras suponen 655 muertes y 8.578 nuevos casos respecto al informe de ayer, mientras que hay 3.679 pacientes en cuidados intensivos
THECLINIC.CL
España supera los 4.000 muertos y 50.000 contagiados por coronavirus","Las cifras suponen 655 muertes y 8.578 nuevos casos respecto al informe de ayer, mientras que hay 3.679 pacientes en cuidados intensivos","THECLINIC.CL
España supera los 4.000 muertos y 50.000 contagiados por coronavirus",2020-03-26 12:15:05,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAoITsWvMVupCyC&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2Fcoronavirus-espan%CC%83a_efe.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAC63p0c_I02Cp0,2,2,3,https://m.facebook.com/story.php?story_fbid=3193577890652705&id=189771961033328,http://ow.ly/CQOy50yWkFv
3193548680655626,"Los otros enfermos frente al Covid-19: La crisis de los pacientes crónicos
THECLINIC.CL
Los otros enfermos frente al Covid-19: La crisis de los pacientes crónicos",Los otros enfermos frente al Covid-19: La crisis de los pacientes crónicos,"THECLINIC.CL
Los otros enfermos frente al Covid-19: La crisis de los pacientes crónicos",2020-03-26 12:01:21,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDcS-FX_g6rsCrL&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2FA_UNO_1169891-1.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDv8MuajCWwfnmU,0,1,3,https://m.facebook.com/story.php?story_fbid=3193548680655626&id=189771961033328,http://ow.ly/BgGG50yWkEx
3193534687323692,"La subsecretaria de Prevención del Delito, Katherine Martorell, aclaró una de las grandes dudas sobre la cuarentena total en 7 comunas de la Región Metropolitana
THECLINIC.CL
Restringen visitas de padres separados a sus hijos durante cuarentena total","La subsecretaria de Prevención del Delito, Katherine Martorell, aclaró una de las grandes dudas sobre la cuarentena total en 7 comunas de la Región Metropolitana","THECLINIC.CL
Restringen visitas de padres separados a sus hijos durante cuarentena total",2020-03-26 11:55:22,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQByW0q7J1dO2BEa&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2Fni%C3%B1os-a1.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDPPqBrjcrSnplt,12,5,9,https://m.facebook.com/story.php?story_fbid=3193534687323692&id=189771961033328,http://ow.ly/geZd50yWvsJ
3193523703991457,"👉 Estos son los instructivos de permisos y salvoconductos para cuarentena y toque de queda
THECLINIC.CL
Estos son los instructivos de permisos y salvoconductos para cuarentena y toque de queda",👉 Estos son los instructivos de permisos y salvoconductos para cuarentena y toque de queda,"THECLINIC.CL
Estos son los instructivos de permisos y salvoconductos para cuarentena y toque de queda",2020-03-26 11:50:53,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAu3ihFAsoqYfkk&w=476&h=249&url=https%3A%2F%2Fwww.theclinic.cl%2Fwp-content%2Fuploads%2F2020%2F03%2FA_UNO_1169964.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBOKzTdvUe0UrSg,1,1,0,https://m.facebook.com/story.php?story_fbid=3193523703991457&id=189771961033328,http://ow.ly/hyTH50yWuKW
