post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
3117445631670313,"Sus padres, de un sector de Hualpén, se asoman por la ventana a bailar.
T13.CL
[VIDEO] Joven toca acordeón fuera de la casa de sus padres en cuarentena: ""Me muero sin ellos""","Sus padres, de un sector de Hualpén, se asoman por la ventana a bailar.","T13.CL
[VIDEO] Joven toca acordeón fuera de la casa de sus padres en cuarentena: ""Me muero sin ellos""",2020-03-26 13:12:27,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQCa5sHbetg8hGUt&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590970.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&sx=0&sy=16&sw=1200&sh=628&ext=jpg&_nc_hash=AQAJig_nLcYHyuD1,0,0,0,https://m.facebook.com/story.php?story_fbid=3117445631670313&id=203381729743399,https://www.t13.cl/noticia/nacional/hualpen-acordeon-cuarentena-padres-coronavirus-26-03-2020
3117431885005021,"Ahora arriesga otra condena por sus actos.
T13.CL
Hombre que iba a ser detenido por violencia doméstica tosió a policías que iban a detenerlo",Ahora arriesga otra condena por sus actos.,"T13.CL
Hombre que iba a ser detenido por violencia doméstica tosió a policías que iban a detenerlo",2020-03-26 13:05:05,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQD6ddf1HJNmxxOh&w=476&h=249&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDE2Njc3MTQ2ODA2OTcxNjc6NjUwNDEzMzAx&cfs=1&jq=75&ext=jpg&_nc_hash=AQCnezcpwrOUe44N,8,2,0,https://m.facebook.com/story.php?story_fbid=3117431885005021&id=203381729743399,https://www.t13.cl/noticia/mundo/para-evitar-ser-detenido-dice-tener-coronavirus-y-le-tose-policia
3117412935006916,"Una anomalía genética fue detectada por los médicos #Másleídas
T13.CL
""¿Murieron mis tres hijos porque me casé con mi primo?""",Una anomalía genética fue detectada por los médicos #Másleídas,"T13.CL
""¿Murieron mis tres hijos porque me casé con mi primo?""",2020-03-26 12:54:54,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAtTD-_4WBso-YA&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F401750.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&sx=0&sy=16&sw=1200&sh=628&ext=jpg&_nc_hash=AQB16ksh7d2L2XFg,60,50,49,https://m.facebook.com/story.php?story_fbid=3117412935006916&id=203381729743399,https://www.t13.cl/noticia/tendencias/bbc/murieron-mis-tres-hijos-porque-me-case-con-mi-primo
3117382721676604,"Gobierno se refirió a los dichos de la Dirección del Trabajo.
T13.CL
¿Se puede suspender el pago de sueldos durante la cuarentena? La controversia que abrió la DT",Gobierno se refirió a los dichos de la Dirección del Trabajo.,"T13.CL
¿Se puede suspender el pago de sueldos durante la cuarentena? La controversia que abrió la DT",2020-03-26 12:39:17,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB2P6zCxsYUWmZ-&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590981.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&ext=jpg&_nc_hash=AQDoKXT_Oi2avrDl,11,5,17,https://m.facebook.com/story.php?story_fbid=3117382721676604&id=203381729743399,https://www.t13.cl/noticia/negocios/se-puede-suspender-pago-sueldos-cuarentena-controversia-abrio-dt
3117365628344980,"Recomienda poner toda la ropa en una bolsa plástica.
T13.CL
Paso a paso: Doctora enseña cómo entrar a la casa y evitar el coronavirus",Recomienda poner toda la ropa en una bolsa plástica.,"T13.CL
Paso a paso: Doctora enseña cómo entrar a la casa y evitar el coronavirus",2020-03-26 12:30:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDLTtfQ_XypWtVd&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590961.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&ext=jpg&_nc_hash=AQB7cp6bDODfxmIb,22,10,6,https://m.facebook.com/story.php?story_fbid=3117365628344980&id=203381729743399,https://www.t13.cl/noticia/nacional/paso-paso-doctora-explica-protocolo-entrar-casa-y-evitar-coronavirus
3117353358346207,"Y toda la coreografía de la familia tiburón 🦈
T13.CL
Policía española baila el ""Baby shark"" en la calle para alegrar a sus habitantes",Y toda la coreografía de la familia tiburón 🦈,"T13.CL
Policía española baila el ""Baby shark"" en la calle para alegrar a sus habitantes",2020-03-26 12:24:54,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQCae8nrjfIJcy5j&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590977.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&ext=jpg&_nc_hash=AQCGiAdxuA8IKTCc,43,6,15,https://m.facebook.com/story.php?story_fbid=3117353358346207&id=203381729743399,https://www.t13.cl/noticia/tendencias/policia-espanola-baila-baby-shark-calle-alegrar-sus-habitantes
3117335955014614,"Esto es lo que necesitas para salir al supermercado.
T13.CL
No se necesita Clave Única: Aclaran cómo obtener permiso temporal por cuarentena",Esto es lo que necesitas para salir al supermercado.,"T13.CL
No se necesita Clave Única: Aclaran cómo obtener permiso temporal por cuarentena",2020-03-26 12:15:06,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQDNz0Kd-__-Os9K&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590974.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&sx=0&sy=16&sw=1200&sh=628&ext=jpg&_nc_hash=AQCZxbGNRVIgUOPg,22,5,9,https://m.facebook.com/story.php?story_fbid=3117335955014614&id=203381729743399,https://www.t13.cl/noticia/nacional/clave-unica-permiso-temporal-cuarentena-26-03-2020
3117314705016739,"Aglomeraciones en supermercados y filas eternas desde el anuncio de la cuarentena total, llevaron a que el Gobierno deje fuera de la norma al delivery. El servicio podrá seguir operando bajo un protocolo sanitario en las 7 comunas donde regirá la media desde las 22:00 horas del jueves 26. Detalles en T13.cl","Aglomeraciones en supermercados y filas eternas desde el anuncio de la cuarentena total, llevaron a que el Gobierno deje fuera de la norma al delivery. El servicio podrá seguir operando bajo un protocolo sanitario en las 7 comunas donde regirá la media desde las 22:00 horas del jueves 26. Detalles en T13.cl",,2020-03-26 12:03:32,https://scontent.fscl6-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/91293675_3117314675016742_6062493591257743360_o.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=macwLMVUH_YAX9N0UNw&_nc_ht=scontent.fscl6-1.fna&_nc_tp=14&oh=491ed2fe1f82f09970a64e3f8035bf17&oe=5EA0B4F6,113,77,0,https://m.facebook.com/story.php?story_fbid=3117314705016739&id=203381729743399,
3117289908352552,"Mira la respuesta del ente fiscalizador.
T13.CL
[IMAGEN] Contraloría escala controversia de alcaldes en matinales y cita a Felipe Avello",Mira la respuesta del ente fiscalizador.,"T13.CL
[IMAGEN] Contraloría escala controversia de alcaldes en matinales y cita a Felipe Avello",2020-03-26 11:50:07,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQAnxv2HCkRIgBuB&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590972.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&ext=jpg&_nc_hash=AQCA4hN_D0f1ruTQ,11,0,3,https://m.facebook.com/story.php?story_fbid=3117289908352552&id=203381729743399,https://www.t13.cl/noticia/politica/contraloria-escala-controversia-alcaldes-matinales-grafica-felipe-avello-26-03-20
3117261621688714,"😭❤
T13.CL
Hualpén: Hijo respeta cuarentena de sus padres tocando acordeón en la calle para que ellos bailen",😭❤,"T13.CL
Hualpén: Hijo respeta cuarentena de sus padres tocando acordeón en la calle para que ellos bailen",2020-03-26 11:36:53,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB-vIrFoYemOTSH&w=476&h=249&url=https%3A%2F%2Fimages.t13.cl%2Fimages%2F590913.jpg%3Fwidth%3D1200%26height%3D675&cfs=1&jq=75&ext=jpg&_nc_hash=AQCIafFT0twFiH7o,191,24,37,https://m.facebook.com/story.php?story_fbid=3117261621688714&id=203381729743399,https://www.t13.cl/noticia/tendencias/Hijo-visita-a-sus-padres-durante-cuarentena-en-Hualpen-y-toca-su-acordeon-mientras-ellos-bailan
